h3,similarity
8630b42b7ffffff,0.26541204663063056
863084d97ffffff,0.3591046591116105
86309b827ffffff,0.35967508748946886
8630a278fffffff,0.2644208420810588
86309948fffffff,0.29510453284267896
863098467ffffff,0.41226948519669443
86309b907ffffff,0.33474052122076553
863086d47ffffff,0.41678192028053385
8630b4cb7ffffff,0.30544848797798624
863081cb7ffffff,0.437196871450387
8641a8a77ffffff,0.7732178107427274
8630a174fffffff,0.3122138857268457
8630b414fffffff,0.34956331493578474
863096347ffffff,0.5165076045428382
86309a5afffffff,0.5246354021910795
8630b569fffffff,0.3109067880825348
86308234fffffff,0.5088275815566463
864b32cb7ffffff,0.5812190471179391
86418e18fffffff,0.8582649579834154
8630b30d7ffffff,0.44610864508495784
86309c4e7ffffff,0.46214341642448364
86309a41fffffff,0.48290099960435057
86309ab5fffffff,0.5149077627949918
863092b6fffffff,0.6901594172934027
86309a4efffffff,0.522181547437756
864184d4fffffff,0.8131915970637225
8630983afffffff,0.3916948413803698
863091cd7ffffff,0.4402205438357119
8630982f7ffffff,0.3399554963829593
864b3434fffffff,0.46916917728083574
8630a471fffffff,0.2127497597359842
8641b5a97ffffff,0.6133556426840698
86309856fffffff,0.41101930814199705
863098387ffffff,0.39431916637091685
8630980a7ffffff,0.3998645549165727
8630acce7ffffff,0.1839461422179094
863098d6fffffff,0.4075407363474768
8630b2267ffffff,0.43186469596481614
86309cb37ffffff,0.4932496932947998
8641b040fffffff,0.7610132061290139
86301281fffffff,0.1098620906983415
8630994d7ffffff,0.3073178247966009
8630112cfffffff,0.10410003966348354
863086b27ffffff,0.40778471653853887
863098d1fffffff,0.3783191750447137
8630a6c57ffffff,0.34209800798515894
86301e8a7ffffff,0.07359443938215425
8630849a7ffffff,0.44437330019878896
86309446fffffff,0.485809684214134
86419e4a7ffffff,0.7537880612789466
8641b50c7ffffff,0.7352567711605487
86309c3b7ffffff,0.498156295257573
86309a86fffffff,0.5504935782798165
864196917ffffff,0.70587900879633
86309e48fffffff,0.7477207706303103
86318b41fffffff,0.25232541326195734
8630a5477ffffff,0.17975907611515124
86418ed2fffffff,0.8205852093263389
8640b64f7ffffff,0.4512254820265532
863199767ffffff,0.2452835132452456
8630a2637ffffff,0.26812548283649995
86309126fffffff,0.44730776627533675
863083bb7ffffff,0.42423515394715794
8641a46dfffffff,0.5342372256252218
863096267ffffff,0.48069537723932665
86309acdfffffff,0.5286171908223205
8630a6b6fffffff,0.22132250601901374
8630a405fffffff,0.2153101160935596
8630a6ce7ffffff,0.3466548681483449
86309ea97ffffff,0.520464130983328
8641a0797ffffff,0.7187885987706324
86308658fffffff,0.4603857224208796
863099427ffffff,0.3612967098331663
8630b58b7ffffff,0.2716495779733033
8630918f7ffffff,0.4945383221597384
864b35cb7ffffff,0.5013658009195208
8630acd6fffffff,0.2533308761679831
8630998a7ffffff,0.2764272150083839
863098247ffffff,0.3474670390983141
86418c80fffffff,0.8306546095226551
863098adfffffff,0.43861024665546017
863094147ffffff,0.4759044519163821
8640b6c6fffffff,0.4743399021334329
864b348a7ffffff,0.6294576672767143
863091467ffffff,0.413009216167073
864b3486fffffff,0.5277346308315043
86319b9afffffff,0.21379575006199192
8630a306fffffff,0.27972047981859127
86309a567ffffff,0.5283431973850351
8641a5317ffffff,0.6863922530146942
86309406fffffff,0.4576013445546702
864182a6fffffff,0.8895777902624256
86309d55fffffff,0.3671338801177086
86309d477ffffff,0.40440038159615044
8630107b7ffffff,0.1563350804171108
8641b0157ffffff,0.7436826851807492
8630a1a1fffffff,0.28541221399325284
8630b2a77ffffff,0.42441274332231316
8630862c7ffffff,0.4654744081265991
8630b062fffffff,0.3536741797413124
8630a1667ffffff,0.2844860378930595
8641968a7ffffff,0.7039249175956405
863098d07ffffff,0.35928708424003486
8641a54dfffffff,0.551568085182227
864b34367ffffff,0.4754778044036122
864b3288fffffff,0.640779740712378
8641b2c37ffffff,0.5490334121728245
8641b2c67ffffff,0.5894633368611959
863094447ffffff,0.5484802981870229
86309899fffffff,0.42421835778394795
863091cefffffff,0.46019039492158414
86309802fffffff,0.38814883676614786
8641b2d57ffffff,0.5555738274885403
8630b2a47ffffff,0.41297748470618956
863098d27ffffff,0.38316404271945026
86318b28fffffff,0.2134600130468436
863095a8fffffff,0.5538152379780565
8630836a7ffffff,0.4394768441385776
86309c457ffffff,0.4203353667462813
8641b2cdfffffff,0.6789853863526664
8641a0817ffffff,0.5859703898165503
863084b1fffffff,0.3566765948907312
86319badfffffff,0.3004819536611325
8630b469fffffff,0.3401122506029005
86301155fffffff,0.11375324122855941
86308474fffffff,0.413609824680078
8641814afffffff,0.872966403133951
863084197ffffff,0.37956722430051104
8630916a7ffffff,0.5434380502625407
86309a607ffffff,0.5318095357146329
864b3292fffffff,0.6417459122979192
8630a2da7ffffff,0.29033122662059374
864b32907ffffff,0.658087932035261
86309828fffffff,0.3704713284899403
86309826fffffff,0.30906168822502694
8630ac537ffffff,0.1827358398573844
8641b5277ffffff,0.6608742487393234
8641b2c07ffffff,0.6044884066430145
86309102fffffff,0.4122222342963271
863098307ffffff,0.3950750280506429
86301000fffffff,0.13301564261296162
8641b2807ffffff,0.6387660565987934
864196127ffffff,0.6605819632114351
8630a225fffffff,0.36144991521916026
863091017ffffff,0.46383884752024473
86309a017ffffff,0.5079405083279631
8630a3d07ffffff,0.31896327585778933
86309124fffffff,0.4739252980095174
863199667ffffff,0.23277854522517688
8641a0117ffffff,0.6217277978746727
8630a50dfffffff,0.18129963906355484
8630b6867ffffff,0.33286448865359797
86318b29fffffff,0.21716166988262192
863091397ffffff,0.5611690822420237
86309a627ffffff,0.5508536631604457
8630922b7ffffff,0.6475526254403366
863092acfffffff,0.6543539575710071
8630b12e7ffffff,0.35959305487610727
86319aa5fffffff,0.2551047153269965
8630a2777ffffff,0.2540876063340175
863013ca7ffffff,0.16459674219670284
86418264fffffff,0.8850154574580769
8630962a7ffffff,0.4955279252349265
86319865fffffff,0.2025515411557255
86309805fffffff,0.3912021760336803
8641a0d77ffffff,0.5152106554238383
8641a839fffffff,0.782771189447627
863080bafffffff,0.4206969486892171
863093627ffffff,0.7086903936052665
86418069fffffff,0.8715697715278219
8641b535fffffff,0.6593598152020987
863011577ffffff,0.12140834825001978
86419cc27ffffff,0.8081826857853265
86309854fffffff,0.4315597097140804
86309cd9fffffff,0.4418569962319039
86308071fffffff,0.46512061501336194
86319978fffffff,0.2852802098415423
8640b60c7ffffff,0.4143698361722062
8641b5237ffffff,0.6246383197731754
86309885fffffff,0.46288217245250507
8641a8267ffffff,0.7464120672616397
8630b6877ffffff,0.345312305237371
8631990f7ffffff,0.23827969643869246
8630a5197ffffff,0.2115368889160701
864b3281fffffff,0.6131696419029142
8641946d7ffffff,0.7510504657838944
8641a10dfffffff,0.6961874599469384
863092d27ffffff,0.6938332726018235
8630a2737ffffff,0.2636476910690295
8630a676fffffff,0.34198423775433706
8630b3937ffffff,0.3442767976659046
86309a407ffffff,0.471703554732048
8630841b7ffffff,0.404404399253761
8641aad5fffffff,0.8072493071039222
8641ae237ffffff,0.8117041435268497
863086217ffffff,0.45913346676019773
863098067ffffff,0.3864020519108571
8630a5227ffffff,0.21117575537899325
864b350d7ffffff,0.4911504690357741
86309c68fffffff,0.4679284582093339
8641960b7ffffff,0.7095984123177884
8641a084fffffff,0.5448763268640051
8640b6aefffffff,0.4517497745543578
8630984dfffffff,0.5386198481668308
86309a09fffffff,0.4642782802289799
8641a0b77ffffff,0.5789913042973214
8630a1aafffffff,0.2742608687243058
86309150fffffff,0.47927384930750133
864b34277ffffff,0.497173903254215
8630a40c7ffffff,0.28707607652636913
863199677ffffff,0.2571848759438151
8641b5967ffffff,0.6250288014694798
8641b295fffffff,0.6983391088661712
8641a0d0fffffff,0.5485507980735788
864b35c9fffffff,0.48912796965000543
86309a6d7ffffff,0.5857424187352827
8630b5107ffffff,0.27229138076559656
8630830b7ffffff,0.4273394422308891
8630b1b07ffffff,0.32556710568061087
863098d47ffffff,0.40046984507181294
8630accc7ffffff,0.19722988658742385
864b3431fffffff,0.5057553520954003
8641a0d4fffffff,0.5215974096799733
864b3498fffffff,0.6081928714881208
8630a151fffffff,0.34134443979039963
864196ab7ffffff,0.7616813836762083
86309394fffffff,0.5168205636700594
863094477ffffff,0.5021094528916602
8630b121fffffff,0.3446274817352427
86309292fffffff,0.4566415881761482
86418e98fffffff,0.8648443470985593
86309b867ffffff,0.30195676057651577
8641a30efffffff,0.7857906133891894
8641a0d97ffffff,0.6359823041686427
864192287ffffff,0.7109727534299599
8631984dfffffff,0.19844219062897042
8630862e7ffffff,0.4285018470843462
8641a56e7ffffff,0.6372234518803946
86418c7afffffff,0.8260532375456335
863013c17ffffff,0.16953973754011592
864194797ffffff,0.6820697515547134
863098107ffffff,0.3948736779609251
8630a6c17ffffff,0.33179718521519674
8630b4697ffffff,0.3381471855217134
86309c4f7ffffff,0.465456606934334
8641a821fffffff,0.7347416534891877
86418a8dfffffff,0.7612787765195622
86309b847ffffff,0.3333667815298601
8630a6a87ffffff,0.34615122189055014
86309c2dfffffff,0.4275417628903839
863082437ffffff,0.5587754738404465
86419cb37ffffff,0.8403100631309225
863086587ffffff,0.4790919350799905
