h3,similarity
863199767ffffff,0.7454954740940798
8630a2637ffffff,0.6217949995005152
86309126fffffff,0.8781950196521275
863083bb7ffffff,0.7173768626919548
8641a46dfffffff,0.7839867689443358
863096267ffffff,0.8223677463193204
86309acdfffffff,0.8919655870062295
8630a6b6fffffff,0.6419826134444602
8630a405fffffff,0.8217599090506151
8630a6ce7ffffff,0.7179426805156504
86309ea97ffffff,0.8841925057746531
8641a0797ffffff,0.28386517409190537
86308658fffffff,0.5340446888086505
863099427ffffff,0.9642563706103732
8630b58b7ffffff,0.5094797855383356
8630918f7ffffff,0.8126243220907797
864b35cb7ffffff,0.8812893573490022
8630acd6fffffff,0.7482512523082171
8630998a7ffffff,0.7909384806015958
863098247ffffff,0.9782861872906893
86418c80fffffff,0.5410264697404467
863098adfffffff,0.8778893052183578
863094147ffffff,0.5151331223545434
8640b6c6fffffff,0.4907890015888746
864b348a7ffffff,0.8175793107756018
863091467ffffff,0.9191763189581729
864b3486fffffff,0.8914563794576298
86319b9afffffff,0.52315212350755
8630a306fffffff,0.7392872607086595
86309a567ffffff,0.9034385315321729
8641a5317ffffff,0.4818318740842019
86309406fffffff,0.746873540751579
864182a6fffffff,0.4850229180291441
86309d55fffffff,0.9385727626930602
86309d477ffffff,0.911168886819689
8630107b7ffffff,0.4818245692563291
8641b0157ffffff,0.30013906871479323
8630a1a1fffffff,0.7252430351480279
8630b2a77ffffff,0.6232542643222312
8630862c7ffffff,0.7399874492514913
8630b062fffffff,0.41906726301532937
8630a1667ffffff,0.8014833289017806
8641968a7ffffff,0.7880847963916333
863098d07ffffff,0.9688745209373288
8641a54dfffffff,0.7883078431368191
864b34367ffffff,0.9157259319205285
864b3288fffffff,0.8033777225357206
8641b2c37ffffff,0.8527219791564323
8641b2c67ffffff,0.845075748662047
863094447ffffff,0.7079089517225821
86309899fffffff,0.8939962885940802
863091cefffffff,0.9029209752531371
86309802fffffff,0.8955773067846644
8641b2d57ffffff,0.8674624493313388
8630b2a47ffffff,0.6334220532535797
863098d27ffffff,0.960992220850858
86318b28fffffff,0.760744065928951
863095a8fffffff,0.6184950132982098
8630836a7ffffff,0.8269146367221427
